"Din păcate, încă o dată, majoritatea acestui Parlament oferă acoperire unui act ilegal în temeiul dreptului internaţional.","Unfortunately, once again the majority in this Parliament is giving cover to an act that is illegal under international law.",,,
"Conform celor menţionate în amendamentul depus de Grupul Confederal al Stângii Unite Europene/Stânga Verde Nordică şi respins de majoritate, reluarea dialogului şi a negocierilor în conformitate cu dreptul internaţional este singura cale ce poate duce la stabilitate şi pace durabilă în regiune.","As considered in the amendment tabled by the Confederal Group of the European United Left - Nordic Green Left and rejected by the majority, the resumption of dialogue and negotiations in accordance with international law is the only path likely to lead to stability and lasting peace in the region.",,,
"Propunerea de rezoluţie a dnei Lunacek arată în mod clar progresul limitat făcut de ţară şi consider că problemele evidenţiate fac aderarea sa la UE chiar mai puţin plauzibilă, deoarece acest lucru ar accentua caracterul heterogen al Uniunii, la care contribuie ultimele aderări.","Mrs Lunacek's motion for a resolution clearly shows the limited progress made by the country and I believe that the problems highlighted make its joining the EU even less plausible, as this would accentuate the heterogeneous character of the Union, to which the latest accessions are contributing.",,,
"În acelaşi sens cu ceea ce am afirmat despre integrarea Albaniei în UE, consider că ne aflăm la o răscruce: Europa trebuie să aleagă dacă să se limiteze la a fi un organism bazat doar pe criterii geografice sau dacă doreşte să devină mai organică, coerentă şi alcătuită din state care, în diversitatea lor, demonstrează în orice caz caracteristici comune coerente cu idealul european.","In a similar vein to what I have said about the integration of Albania into the EU, I believe that we find ourselves at a crossroads: Europe must choose whether to limit itself to being a body based merely on geographical criteria or if it wants to become more organic, coherent and composed of states which, in their diversity, in any case demonstrate shared characteristics which are coherent with the European ideal.",,,
Ideea principală că cinci state membre nu recunosc suveranitatea ţării rămâne un obstacol ce face ca aderarea Kosovo la Europa să fie paradoxală pe moment.,"The central fact that five Member States do not recognise the sovereignty of the country remains an obstacle which, at the moment, renders Kosovo's accession to Europe paradoxical.",,,
"Din aceste motive, nu pot susţine propunerea de rezoluţie a dnei Lunacek.","For these reasons, I cannot support Mrs Lunacek's motion for a resolution.",,,
în scris. - (CS) Proiectul de rezoluţie privind procesul de integrare european în cazul Kosovo este un document al cărui autor nu doreşte în mod clar să trăiască într-o lume reală şi nu îşi dă seama că statul Kosovo nu este recunoscut ca membru al comunităţii internaţionale.,in writing. - (CS) The draft resolution on the European integration process in the case of Kosovo is a document whose author clearly does not live in the real world and does not realise that Kosovo is not recognised as a member of the international community.,,,
"Efortul de a înlocui presiunea cu o îmbunătăţire a situaţiei economice interne, pentru a permite convieţuirea locuitorilor iniţiali, cu alte cuvinte a sârbilor, goranilor, romilor şi a altor grupuri etnice actuale cu majoritatea albanezilor, pentru a preveni intimidarea locuitorilor minoritari şi pentru a aborda ferm clanurile care distribuie droguri în toată Europa - acestea sunt problemele principale a căror rezolvare poate contribui la îmbunătăţirea situaţiei în zonă şi la consolidarea cooperării transfrontaliere.","The effort to replace pressure with an improvement in the internal economic situation, to enable the coexistence of the original inhabitants, in other words Serbs, Gorani, Roma and other current ethnic groups with the majority Albanians, to prevent the bullying of minority inhabitants and to take a firm approach to the clans distributing drugs throughout Europe - these are the key issues which can contribute towards improving the situation in the area and strengthening cross-border cooperation.",,,
"Încă nu este posibilă reluarea înregistrării cetăţenilor, iar ţara este încă absolut dependentă de ajutorul economic extern.","It is still not possible to resume the registration of citizens, and the country is still completely dependent on foreign economic aid.",,,
Există o lipsă de voinţă politică pentru a asigura cel puţin alegeri locale corecte pentru funcţionarea autorităţilor locale.,There is a lack of political will to ensure at least fair local elections and conditions for the functioning of local authorities.,,,
"Lupta împotriva corupţiei şi a crimei organizate rămâne o chestiune pur formală pe acest teritoriu, acelaşi lucru fiind valabil în cazul descentralizării şi al reformei administraţiei publice.","The fight against corruption and organised crime remains a purely formal matter in this territory, and the same applies to decentralisation and civil service reform.",,,
Deci aceasta nu a avut niciun impact real asupra situaţiei din ţară până acum.,It has therefore had no real impact on the situation in the country so far.,,,
"Corupţia exagerată, răspândită şi contrabanda cu arme şi droguri generează nelinişte în regiune.","The rampant, widespread corruption and the smuggling of weapons and drugs sow unrest in the region.",,,
Este ciudat că moneda în acest teritoriu este euro.,It is strange that the currency in this territory is the euro.,,,
Este ciudat mai ales pentru că una dintre condiţiile preliminare fundamentale ale utilizării monedei europene comune nu a fost îndeplinită nici măcar superficial.,Particularly as the basic preconditions for using the common European currency have not even superficially been met.,,,
Este clar că Grupul Confederal al Stângii Unite Europene - Stânga Verde Nordică nu poate fi de acord cu un astfel de proiect.,It is clear that the Confederal Group of the European United Left - Nordic Green Left cannot agree to such a draft.,,,
"în scris. - Am fost neplăcut surprins să citesc în ziare că, la începutul săptămânii acesteia, un om înarmat a tras patru gloanţe asupra unui deputat sârb din Parlamentul kosovar.",I was very unpleasantly surprised to read in newspapers early on this week that an armed man fired four bullets at a Serb MP in the Kosovo Parliament.,,,
Acest atac a intervenit la patru zile după explozia de la Mitrovita din timpul unei manifestaţii a sârbilor.,This attack took place four days after the explosion in Mitrovica during a Serb demonstration.,,,
UE trebuie să se preocupe în principal de procesul de democratizare şi consolidare a stabilităţii în Kosovo.,The EU basically needs to deal with the process of establishing democracy and reinforcing stability in Kosovo.,,,
"De aceea, proiectul de moţiune ar fi trebuit să reflecte în primul rând realităţile din provincie, reforma greoaie din justiţie şi dificultăţile pe care le întâmpină misiunile europene în dialogul cu autorităţile locale de la Priştina.","For this reason, the draft motion ought primarily to have reflected the realities in the province, such as the long-winded reform of the justice system and the difficulties encountered by European missions in communicating with the local authorities in Pristina.",,,
"Cooperarea regională între ţările din Balcanii de Vest este cheia dezvoltării lor economice, dar mai ales a instaurării respectului reciproc şi pentru statul de drept.","Regional cooperation among the Western Balkan countries is key to their economic development, but in particular to establishing mutual respect and respect for the rule of law.",,,
"In particular, cooperarea dintre Belgrad şi Priştina, în special la nivel local, este fundamentală pentru cetăţeni, mai ales în sectoarele cel mai mult afectate precum mediul, infrastructura şi comerţul.","In particular, cooperation between Belgrade and Pristina, especially at a local level, is fundamentally important to citizens, above all in the worst-affected sectors such as the environment, infrastructure and trade.",,,
"Şi nu în ultimul rând, în ceea ce priveşte recunoaşterea statului Kosovo, mesajul rezoluţiei în discuţie ar fi trebuit să exprime clar faptul că nu corespunde poziţiei tuturor statelor membre ale Uniunii.","Last but not least, as regards the recognition of Kosovo's status, the message in the resolution we are debating ought to have made it clear that it does not reflect the position of all EU Member States.",,,
"Cinci state membre ale UE, inclusiv Franţa, nu au recunoscut independenţa Kosovo.","Five EU Member States, including France, have not recognised Kosovo's independence.",,,
"Prin urmare, este inacceptabil să prezentăm astăzi un raport care susţine integrarea Kosovo în UE.","Consequently, it is unacceptable to present a report today that advocates the integration of Kosovo into the EU.",,,
"Mai mult decât atât, respect prea mult locuitorii acestei provincii pentru a-mi dori să fie nevoiţi să aplice criteriile de la Copenhaga, pe lângă faptul că suferă din cauza urmărilor recentelor conflicte.","Moreover, I have too much respect for the inhabitants of that province to want them to have to apply the Copenhagen criteria in addition to suffering the consequences of the recent conflicts.",,,
Voi vota împotriva acestui text inacceptabil şi provocator.,I shall vote against this unacceptable and provocative text.,,,
în scris. - (PT) Stabilitatea regională şi integrarea în UE a ţărilor din Balcanii de vest a fost dintotdeauna una dintre priorităţile UE.,in writing. - (PT) The regional stability and the integration into the EU of countries of the western Balkans region has always been one of the EU's priorities.,,,
"În acest proces dificil există ţări în regiune care s-au apropiat de UE mai repede decât altele, precum Serbia, Fosta Republică Iugoslavă Macedonia şi Muntenegru.","In this difficult process there are countries in the region that have become close to the EU quicker than others, such as Serbia, the former-Yugoslav Republic of Macedonia and Montenegro.",,,
"Din diferite motive, acest proces a fost mai lent pentru Kosovo, iar cetăţenii săi încă nu pot călători în ţările UE fără viză.","For various reasons, this process has been slower for Kosovo, and its citizens are still unable to travel to EU countries without a visa.",,,
"Trebuie să depăşim urgent această situaţie, iar acest efort depinde întrutotul şi exclusiv de Kosovo, care trebuie să pună în aplicare reformele necesare în acest scop.","We urgently need to move beyond this situation, and this effort depends entirely and exclusively on Kosovo, which will have to implement the necessary reforms for this purpose.",,,
Am votat împotriva acestei rezoluţii privind Kosovo deoarece încurajează cele cinci state membre care nu au recunoscut independenţa unilaterală a Kosovo să facă acest lucru.,I voted against this resolution on Kosovo because it encourages the five Member States that have not recognised the unilateral independence of Kosovo to do so.,,,
"Grupul Confederal al Stângii Unite Europene - Stânga Verde Nordică a fost dintotdeauna împotriva declarării unilaterale a independenţei de către Kosovo, deoarece acesta reprezintă un act ce încalcă dreptul internaţional.",The Confederal Group of the European United Left - Nordic Green Left has always been against the unilateral declaration of independence by Kosovo because it represents an act that is against international law.,,,
"Dimpotrivă, rămânem angajaţi faţă de reluarea dialogului într-o manieră satisfăcătoare pentru ambele tabere, pe baza rezoluţiei 1244/99 a Consiliului de Securitate al Organizaţiei Naţiunilor Unite, în conformitate cu dreptul internaţional, aceasta fiind singura cale de a instaura pacea şi stabilitatea în regiune.","By contrast, we remain committed to dialogue being resumed in a manner that is satisfactory to both parties, on the basis of United Nations Security Council resolution 1244/99, in accordance with international law, as the only possible way of achieving peace and stability in the region.",,,
"în scris. - (ES) În numele delegaţiei spaniole din Grupul Partidului Popular European (Creştin-Democrat), am dori să afirmăm că raţionamentul care stă la baza votului nostru asupra rezoluţiei privind procesul legat de integrarea europeană a Kosovo este acela că această rezoluţie tratează Kosovo ca şi cum ar fi un stat independent într-o situaţie perfect normală, fără a ţine seama de faptul că statutul acestui teritoriu continuă să fie foarte controversat în cadrul comunităţii internaţionale - este în aşteptare şi un aviz consultativ din partea Curţii Internaţionale de Justiţie - şi de faptul că statul Kosovo nu a fost recunoscut de cinci state membre ale Uniunii Europene, inclusiv de Spania.","in writing. - (ES) On behalf of the Spanish delegation within the Group of the European People's Party (Christian Democrats), we would like to state that the reasoning behind our vote on the resolution on the process relating to the European integration of Kosovo is that this resolution treats Kosovo as if it were an independent state in an entirely normal situation, without taking into account the fact that the status of this territory continues to be very controversial within the international community - an advisory opinion from the International Court of Justice is also pending - and Kosovo has not been recognised by five Member States of the European Union, including Spain.",,,
în scris. - Parlamentul European a transmis astăzi un semnal clar că viitorul Kosovo ca stat independent rezidă în aderarea sa la UE.,in writing. - The European Parliament today sent a clear signal that the future of independent Kosovo lies in EU integration.,,,
"Acesta este un semnal de încurajare atât pentru guvern, cât şi pentru cetăţenii din Kosovo.",This is a signal of encouragement for the government as well as the citizens of Kosovo.,,,
"În plus, este o solicitare clară adresată celor cinci state membre UE care nu au recunoscut încă provincia Kosovo ca stat să facă acest lucru în cel mai scurt timp, pentru a spori eficienţa sprijinului acordat.","In addition, it is a clear request to the five EU Member States which have not yet recognised Kosovo as a state to promptly do so in order to raise the effectiveness of our support.",,,
"O majoritate clară a deputaţilor din Parlamentul European a refuzat o discuţie suplimentară privind chestiunea statutului Kosovo, având în vedere că o declaraţie a Curţii Internaţionale de Justiţie (CIJ) este aşteptată în luna iulie.","A clear majority of MEPs rejected a further discussion on the question of Kosovo's status, bearing in mind that a statement from the International Court of Justice (ICJ) is due in July.",,,
"Prin prezenta rezoluţie, Parlamentul susţine demararea discuţiilor referitoare la liberalizarea regimului vizelor cât mai curând cu putinţă.","With this resolution, Parliament is in favour of starting talks on visa liberalisation as soon as possible.",,,
Cetăţenilor din Kosovo nu trebuie să le mai fie refuzată libertatea de a călători pe care UE le-o va acorda probabil celorlalte state din regiune până la sfârşitul anului.,The people of Kosovo should no longer be refused the freedom of travel which the EU will have probably granted to the other states in the region by the end of the year.,,,
Rezoluţia pe care o propun solicită implementarea rapidă a acestei măsură necesare pentru a elibera cetăţenii Kosovo din izolarea regională şi internaţională la care sunt supuşi.,My resolution calls for this necessary step to urgently be implemented to free the Kosovars from their regional as well as international isolation.,,,
"Partidul Comunist Elen a votat împotriva propunerii de rezoluţie, deoarece se opune aderării Albaniei la UE, din aceleaşi motive pentru care se opune aderării şi continuării apartenenţei Greciei la această uniune internaţională imperialistă.","The Communist Party of Greece voted against the motion for a resolution, because it is against the accession of Albania to the EU, for the reasons for which it is against the accession and continuing membership of Greece in this imperialist international union.",,,
"Aderarea va fi în favoarea capitalului cu rol de unificare a sistemului monedei unice şi a capitalului albanez, în special în sectorul energetic, minier şi al transporturilor şi în favoarea planurilor imperialiste agresive desfăşurate de UE şi NATO în detrimentul lucrătorilor, agricultorilor săraci şi al întreprinderilor mici şi mijlocii.","Accession will be to the benefit of euro-unifying and Albanian capital, especially in energy, mining and transport, and of aggressive imperialist EU and NATO plans and to the detriment of the workers, poor farmers and small and medium-sized businesses.",,,
"Propunerea de rezoluţie solicită ca pachetul de restructurări capitaliste impus de sistemul politic infam, antipopular al partidelor burgheze din ţară, în cooperare cu UE, să fie accelerat şi promovat.","The motion for a resolution calls for the package of capitalist restructurings being imposed by the disreputable, anti-grassroots political system of the bourgeois parties in the country, in cooperation with the EU, to be stepped up and promoted.",,,
"Atacul împotriva maselor populare, care a generat revolte populare în anii 90, duce la privatizare, rate extrem de ridicate ale şomajului, migraţie, abandon al mediului rural şi o creştere a exploatării, a criminalităţii şi a corupţiei.","This anti-grassroots attack, which caused popular uprisings in the 1990s, is resulting in privatisations, massive unemployment, migration, abandonment of the countryside, increased exploitation, crime and corruption.",,,
"Se încearcă o intervenţie deschisă fără precedent în afacerile interne ale ţării şi în sistemul de opoziţie politică, fiind solicitate reglementări anti-democratice ale funcţionării partidelor politice şi a parlamentului.",It attempts an unprecedented open intervention in the internal affairs of the country and in the system of political opposition and calls for anti-democratic regulations in the operation of political parties and parliament.,,,
"Politica UE şi a puterilor burgheze din Albania referitoare la progresul spre aderare exacerbează problemele de dezvoltare ale ţării, poziţia lucrătorilor, deficitul de capital şi fluxurile de migraţie, prezentând un risc enorm pentru securitatea zonei.","The policy of the EU and of the bourgeois powers in Albania in terms of progress towards accession is exacerbating the development problems of the country, the position of the workers, the drain of capital and migratory flows and carries huge risks in terms of security in the area.",,,
"Prin votarea proiectului de rezoluţie referitor la procesul de includere a Albaniei în UE, am ales să sprijin cele două idei principiale care stau la baza acestuia.","In voting for this draft resolution on the process of including Albania in the EU, I have chosen to back its two principle ideas.",,,
"Pe de o parte, susţin ideea unei includeri pe termen lung a ţării, aceasta fiind justificată în special de efortul semnificativ depus până acum şi de progresul înregistrat deja.","On one hand, I lend my support to the idea of the long-term inclusion of this country, which is justified in particular by the great effort and progress already made.",,,
"Într-adevăr, s-au adoptat măsuri pozitive pentru a combate corupţia şi a consolida cadrul democratic din Albania.","In effect, positive steps have been taken to fight against corruption as well as to reinforce Albania's democratic framework.",,,
"Pe de altă parte, este necesar să se înregistreze în continuare un progres semnificativ în ceea ce priveşte consolidarea democraţiei, precum şi dezvoltarea durabilă a ţării.","On the other hand, there is significant progress still to be made in terms of consolidating democracy or even with regard to the sustainable development of the country.",,,
Criza politică care a urmat alegerilor legislative din iunie 2009 din Albania ne-a demonstrat faptul că această ţară poate să se confrunte în continuare cu dificultăţi grave.,The political crisis that followed the legislative elections of June 2009 in Albania showed all of us that this country can still fall prey to serious difficulties.,,,
De aceea va avea nevoie de tot sprijinul nostru.,That is why it will need all our support.,,,
"Acest raport demonstrează ce rezultate poate avea propaganda europeană atunci când se doreşte ignorarea greşelilor trecutului; este adevărat ca raportul dlui Chountis subliniază problemele existente în Albania, însă, în acelaşi timp, pare să sugereze că suntem obligaţi să primim ţările balcanice în Uniune, de parcă aşa este scris în stele şi nimeni nu se poate împotrivi.","This report demonstrates what European propaganda can produce when it wants to overlook the mistakes of the past; it is true that Mr Chountis's report highlights the problems within Albania, but at the same time it almost seems to be saying that we are obliged to accommodate the Balkan countries in the Union, as if it were written in the stars and no one could oppose it.",,,
"Nu sunt deloc de acord: este foarte evident faptul că, în momentul de faţă, Albania are probleme în ceea ce priveşte stabilitatea politică internă şi înregistrează un nivel foarte înalt de corupţie.","I completely disagree: Albania has glaringly obvious problems today with regard to its internal political stability, and a very high level of corruption.",,,
"Aderarea sa ar cauza şi mai multe probleme, pe lângă problemele cu care s-a confruntat şi se va confrunta în continuare Uniunea după o extindere majoră care a dublat practic numărul statelor membre.","Its accession would cause further problems, in addition to the ones that the Union has already had to face and must continue to face today following a major enlargement that practically doubled the number of Member States.",,,
"Nu există niciun motiv, în afară de setea de putere şi centralism a birocraţilor UE, pentru a insista asupra aderării Albaniei la UE; din perspectiva situaţiei actuale a republicii balcanice, nu îmi dau seama cu ce ar putea contribui aderarea acesteia la cauza integrării europene.","There is no reason, except for the hunger for power and centralism of EU bureaucrats, to persist with Albania's accession to the EU; in view of the current situation within the Balkan republic, I cannot see what possible contribution its accession could make to the cause of European integration.",,,
"în scris. - (PT) Am votat în favoarea acestei rezoluţii, fiind de părere că Albania trebuie să îşi continue drumul către o posibilă intrare în UE.","in writing. - (PT) I voted in favour of this resolution, as it is my understanding that Albania should proceed along its path towards possible entry into the EU.",,,
Uniunea trebuie să îşi continue strategia de extindere într-un mod strict şi progresiv.,The Union should continue its strategy of expansion in a gradual and strict manner.,,,
"De asemenea, trebuie să acţioneze ca o forţă motrice pentru punerea în aplicare a reformelor importante în ţările candidate sau potenţial candidate la aderarea la Uniune.",It should also function as a driving force for the implementation of important reforms in countries that are candidates or potential candidates for Union membership.,,,
"Cu toate acestea, se ştie că aderarea la Uniune este un proces solicitant.","Nevertheless, everyone knows that the road to joining the Union is a demanding one.",,,
"Condiţiile care guvernează intrarea în UE sunt clare şi binecunoscute, dar nu sunt întotdeauna uşor de îndeplinit.","The conditions governing entry to the EU are clear and well known, and not always easy to fulfil.",,,
"În cazul Albaniei, mai este cale lungă de parcurs, după cum reiese în mod clar din prezentul raport.","In the case of Albania, there is still a long way to go, as this report makes clear.",,,
"Pentru început, Albania trebuie să se conformeze criteriilor de la Copenhaga, inclusiv în ceea ce priveşte procesul de stabilizare a instituţiilor democratice.","To begin with, it needs to comply with the Copenhagen criteria, including the process of stabilising democratic institutions.",,,
"În acest sens, doresc să subliniez şi să susţin eforturile primului-ministru Sali Berisha de a găsi o soluţie eficientă pentru criza politică actuală, şi să critic, în acelaşi timp, comportamentul josnic al opoziţiei socialiste.","In this sense, I would like to underline and support the efforts of Prime Minister Sali Berisha to find an effective solution to the current political crisis and, at the same time, criticise the ignoble behaviour of the socialist opposition.",,,
"Ritmul în care progresează fiecare ţară în drumul său către aderare la Uniunea Europeană depinde, în consecinţă, de ţara candidată sau potenţial candidată.","The pace at which each country progresses along its path to entry into the European Union is, therefore, determined by the candidate, or potential candidate country.",,,
Sper ca Albania să continue să se apropie de Uniune într-o manieră hotărâtă şi neezitantă.,I hope that Albania proceeds along its way towards the Union in a determined and unhesitating manner.,,,
"în scris. - (GA) Deşi am votat în favoarea prezentului raport, opinia mea este că cetăţenii din Albania trebuie să decidă dacă doresc să facă parte din UE.","in writing. - (GA) Although I voted for this report, in my opinion the people of Albania should decide whether they wish to be part of the EU.",,,
"în scris. - (PT) Albania nu face excepţie de la instabilitatea din Balcanii de Vest, şi este conştientă de faptul că această criză ameninţă să pună în pericol reformele care au fost adoptate până acum şi care au vizat, în principal, o mai mare apropiere de Uniunea Europeană.","in writing. - (PT) Albania is no exception to the instability in the Western Balkan region, and knows that this crisis threatens to jeopardise the reforms which have been undertaken and which were largely aimed at a growing rapprochement with the European Union.",,,
"Dacă vă aduceţi aminte de perioada dictaturii lui Enver Hoxha, devine clar faptul că Albania oferă puţine garanţii că va putea să persevereze pe calea pe care a ales-o şi să îşi crească nivelul de dezvoltare şi de respectare a statului de drept şi a libertăţii individuale pentru a atinge niveluri acceptabile conforme cu standardele europene.","If you recall the days of Enver Hoxha's dictatorship, it is clear that Albania offers few guarantees that it can persevere on the path it has taken and raise its level of development and respect for the rule of law and individual freedom to acceptable levels in the light of European standards.",,,
"Aderarea ţării la NATO a reprezentat un pas important, dar nu este suficient pentru ca UE să considere că Albania este o candidată puternică pentru aderare.","An important step may have been made with the country's accession to NATO, but this is still not enough for the EU to consider Albania a strong candidate for accession.",,,
"în scris. - (PT) Deşi recunoaşte progresul înregistrat de Albania în procesul de reformă, rezoluţia subliniază faptul că sunt necesare eforturi suplimentare pentru a consolida democraţia şi statul de drept şi pentru a asigura dezvoltarea economică durabilă a ţării.","in writing. - (PT) Despite the resolution recognising the progress made by Albania in the reform process, it emphasises that significant additional efforts are needed to consolidate democracy and the rule of law and to ensure the country's sustainable economic development.",,,
"Consider că perspectiva intrării în Uniunea Europeană va reprezenta un imbold pentru o serie de reforme în Balcanii de Vest şi va juca un rol constructiv în consolidarea capacităţii regiunii de a favoriza pacea, stabilitatea şi prevenirea conflictelor, contribuind la ameliorarea relaţiilor de bună vecinătate şi răspunzând nevoilor economice şi sociale printr-o dezvoltare durabilă.","I believe that the prospect of entry into the European Union will give impetus to several reforms in the Western Balkans and play a constructive role in enhancing the region's capacity for peace, stability and conflict prevention, improving good neighbourly relations and addressing economic and social needs through sustainable development.",,,
"Cu toate acestea, evoluţia fiecărei ţări spre apartenenţa la UE depinde de eforturile depuse pentru a îndeplini criteriile de la Copenhaga şi a respecta condiţiile aferente procesului de stabilizare şi asociere, şi sper ca Albania să îndeplinească cu succes aceste cerinţe.","Each country's progress towards EU membership depends, however, on its efforts to meet the Copenhagen criteria and comply with the conditions attached to the stabilisation and association process, which I hope are successfully achieved by the country.",,,
"Din prietenie faţă de albanezi, am votat împotriva acestui text.",It is out of friendship for the Albanians that I voted against this text.,,,
Cum am putea să dorim ca aceştia să intre într-o Uniune Europeană care serveşte exclusiv intereselor elitelor sale financiare?,How can we want them to enter a European Union which pursues the interests of its financial elites to the exclusion of all else?,,,
Nu este posibilă o extindere atât timp cât UE susţine competiţia dintre popoare şi apără interesele celor privilegiaţi.,No enlargement is conceivable as long as the EU advocates competition between peoples and the defence of the interests of the privileged.,,,
"Mai mult decât atât, Albania postcomunistă a demonstrat că are o capacitate limitată de a combate criminalitatea organizată, care este foarte răspândită în această ţară.","Furthermore, post-Communist Albania has demonstrated only a limited ability to combat organised crime, which is rife in that country.",,,
Am votat împotriva acestui text.,I voted against this text.,,,
în scris. - (PT)Stabilitatea regională şi integrarea ţărilor din regiunea Balcanilor de Vest în UE a reprezentat dintotdeauna o prioritatea pentru Uniune.,in writing. - (PT) Regional stability and the integration of countries in the Western Balkan region into the EU has always been a priority for the Union.,,,
"În consecinţă, perspectiva aderării la UE determină ţările din această regiune să depună eforturi suplimentare pentru a pune în aplicare reformele necesare în vederea atingerii obiectivelor propuse, astfel încât să poată deveni membre UE cu drepturi depline.",The prospect of integration with the EU therefore leads the countries of this region to make additional efforts in implementing the reforms needed to reach the targets required for these countries to become full members of the EU.,,,
"Este necesar să fie subliniate eforturile depuse de aceste ţări pentru a consolida pacea, stabilitatea şi prevenirea conflictelor din regiune, precum şi pentru a întări relaţiile de bună vecinătate.","The efforts of these countries to enhance peace, stability and conflict prevention in the region should be emphasised, along with the strengthening of good neighbourly relations.",,,
"Albania se află într-un stadiu avansat al procesului de integrare, şi a răspuns deja chestionarului Comisiei pentru elaborarea unui aviz privind cererea sa de aderare la Uniunea Europeană.","Albania is at an advanced stage in the integration process, and has already responded to the Commission's questionnaire for the preparation of an opinion regarding its request to join the European Union.",,,
"în scris. -Am votat în favoarea acestei rezoluţii privind Albania, deoarece prin acest document se confirmă sprijinul pe care Parlamentul îl va acorda perspectivelor europene ale Albaniei din momentul în care această ţară va atinge un anumit nivel de stabilitate şi responsabilitate politică şi va îndeplini în totalitate criteriile de la Copenhaga.","in writing. - I voted in favour of this resolution on Albania because it confirms Parliament's support for Albania's European prospects, once the country has reached a level of political stability and reliability and the Copenhagen criteria are fully met.",,,
"Se ia act de progresul înregistrat de Albania în cadrul procesului de reformă, subliniindu-se necesitatea unor eforturi substanţiale suplimentare, care să vizeze atât consolidarea democraţiei şi a statului de drept, cât şi asigurarea unei dezvoltări durabile a ţării.","It notes the progress made in the reform process, stressing that further substantial efforts are needed in terms of the consolidation of democracy and the rule of law and of the sustainable development of the country.",,,
Rezoluţia salută adoptarea propunerii privind liberalizarea regimului vizelor şi solicită introducerea unui program de scutire de vize pentru cetăţenii albanezi până la sfârşitul lui 2010.,The resolution welcomes the adoption of the proposal on visa liberalisation and calls for the introduction of a visa waiver for Albanian citizens by the end of 2010.,,,
"Se subliniază importanţa separaţiei puterilor şi a respectării independenţei sistemului judiciar, solicitând să se înregistreze progrese mai ales în acest sens.","It stresses the importance of the separation of powers and the respect for an independent judiciary, calling for particular progress to be made on the issue.",,,
"Printre cele mai îngrijorătoare situaţii care au fost aduse în discuţie de prezenta rezoluţie se numără problemele legate de corupţie, crimă organizată şi traficul de fiinţe umane.","The issues of corruption and organised crime, and trafficking in human beings are among the most worrying situations in the country on which the resolution takes a stand.",,,
"Raportul vizează şi drepturile minorităţilor, rromii, drepturile sindicale şi situaţia socială, drepturile femeilor şi consultarea societăţii civile de către guvern în ceea ce priveşte proiectele de lege şi reformele adoptate.","The report also deals with minority rights, the Roma, trade union rights and the social situation, women's rights and consultation of the government with civil society on the draft laws and reforms undertaken.",,,
"De asemenea, raportul încurajează dezvoltarea şi utilizarea energiei regenerabile, a transportului public şi a legislaţiei de mediu.","It encourages the development and use of renewable energy, public transport and environmental legislation.",,,
"în scris. - Salut adoptarea prezentei rezoluţii, în special deoarece recunoaşte progresul înregistrat de sistemul judiciar, subliniind în acelaşi timp faptul că punerea în aplicare a reformelor se află încă într-un stadiu incipient; consideră că reforma judiciară, incluzând executarea hotărârilor judecătoreşti, este o condiţie necesară pentru evoluţia procesului de aderare a Albaniei la UE, şi subliniază importanţa separaţiei puterilor într-o societate democratică; subliniază faptul că un sistem judiciar transparent, imparţial şi eficient, independent de orice presiune sau control politic sau de altă natură, este esenţial pentru statul de drept, şi solicită adoptarea de urgenţă, în acest domeniu, a unei strategii cuprinzătoare pe termen lung, care să includă o foaie de parcurs pentru adoptarea legislaţiei necesare şi a măsurilor de punere în aplicare a acesteia; invită opoziţia să participe la procesul de elaborare şi să îşi ofere întregul sprijin pentru reforma sistemului judiciar; subliniază, de asemenea, că sistemul judiciar trebuie să dispună de o finanţare suficientă, care să-i permită să funcţioneze eficient pe întreg teritoriul ţării; în consecinţă, aşteaptă cu interes noile iniţiative ale Comisiei privind asistenţa şi salută, în acest sens, inaugurarea recentă a Tribunalului pentru infracţiuni deosebit de grave de la Tirana.","in writing. - I welcome the adoption of this resolution, especially because it welcomes the progress made in respect of the judicial system, but underlines that implementation of the reforms is still at an early stage; takes the view that judicial reform, including the enforcement of court decisions, is a key prerequisite for Albania's EU membership application process, and underlines the importance of the separation of powers in a democratic society; stresses that a transparent, impartial and efficient judiciary, independent of all political or other pressure or control, is fundamental to the rule of law, and calls for the urgent adoption of a comprehensive long-term strategy in this field, including a roadmap for adopting the necessary legislation and implementing measures; calls on the opposition to be involved in the drafting process and to give full support to the reform of the judiciary; stresses, moreover, that the judiciary needs to be provided with sufficient funding to enable it to operate effectively throughout the country; looks forward, therefore, to new assistance initiatives from the Commission and welcomes, in this regard, the recent inauguration of a Serious Crimes Court in Tirana.",,,
"în scris. - (DA)Am votat în favoarea prezentei rezoluţii, deoarece conţine o serie de solicitări corecte pentru progresul Albaniei.","in writing. - (DA) I voted in favour of the resolution, because it contains a number of correct calls for improvements in Albania.",,,
"Cu toate acestea, răspunsul meu favorabil nu trebuie în niciun caz să fie interpretat ca un îndemn direct sau indirect ca poporul albanez să adere la UE.","However, my 'yes' should under no circumstances be construed as a direct or indirect call on the Albanian people to join the EU.",,,
Această decizie le aparţine exclusiv cetăţenilor albanezi.,This matter is entirely up to the Albanian people themselves.,,,
"în scris. - Cu toate că am votat în favoarea acestui raport, opinia mea fermă este că cetăţenii albanezi trebuie să decidă dacă doresc sau nu să adere la UE.","in writing. - While I have voted in favour of this report, it is my firm view that the people of Albania should decide whether or not they wish to join the EU.",,,
